ID,Player,Season,Top.px. (Location),Left.px. (location),Date,Opponent,Location,Quarter,Game_Clock,"Outcome (1 if made, 0 otherwise)",Shot_Value,Shot_Distance.ft.,Team_Score,Opponent_Score
curryst01,Stephen Curry,2018,292,339,112517,NOP,HOME,4,0:51,1,3,26,110,95
curryst01,Stephen Curry,2018,163,378,112917,LAL,AWAY,1,10:34,0,2,17,2,2
curryst01,Stephen Curry,2018,249,69,112917,LAL,AWAY,1,3:22,0,3,26,21,12
curryst01,Stephen Curry,2018,73,231,112917,LAL,AWAY,1,3:09,0,2,2,21,12
curryst01,Stephen Curry,2018,293,340,112917,LAL,AWAY,1,1:19,0,3,26,23,18
curryst01,Stephen Curry,2018,61,239,112917,LAL,AWAY,1,1:08,1,2,1,25,18
curryst01,Stephen Curry,2018,78,232,112917,LAL,AWAY,1,0:34,1,2,2,27,20
curryst01,Stephen Curry,2018,79,235,112917,LAL,AWAY,2,5:20,0,2,2,44,34
curryst01,Stephen Curry,2018,70,229,112917,LAL,AWAY,2,4:42,0,2,2,44,36
curryst01,Stephen Curry,2018,245,407,112917,LAL,AWAY,2,3:18,0,3,25,46,41
curryst01,Stephen Curry,2018,72,233,112917,LAL,AWAY,2,1:42,1,2,2,50,49
curryst01,Stephen Curry,2018,200,30,112917,LAL,AWAY,3,10:23,1,3,25,58,59
curryst01,Stephen Curry,2018,287,122,112917,LAL,AWAY,3,0:01,0,3,26,84,84
curryst01,Stephen Curry,2018,77,18,112917,LAL,AWAY,4,8:08,0,3,22,91,93
curryst01,Stephen Curry,2018,182,181,112917,LAL,AWAY,4,6:33,1,2,14,95,93
curryst01,Stephen Curry,2018,72,6,112917,LAL,AWAY,4,4:30,0,3,23,100,98
curryst01,Stephen Curry,2018,67,238,112917,LAL,AWAY,4,3:39,1,2,1,102,100
curryst01,Stephen Curry,2018,238,133,112917,LAL,AWAY,4,1:11,0,2,21,106,106
curryst01,Stephen Curry,2018,272,376,112917,LAL,AWAY,1OT,4:29,1,3,26,112,109
curryst01,Stephen Curry,2018,286,362,112917,LAL,AWAY,1OT,4:02,1,3,26,115,109
curryst01,Stephen Curry,2018,96,50,112917,LAL,AWAY,1OT,0:38,1,2,19,124,118
curryst01,Stephen Curry,2018,197,300,120117,ORL,AWAY,1,10:57,0,2,15,3,0
curryst01,Stephen Curry,2018,307,259,120117,ORL,AWAY,1,9:56,1,3,25,8,2
curryst01,Stephen Curry,2018,125,96,120117,ORL,AWAY,1,9:35,1,2,16,10,2
curryst01,Stephen Curry,2018,275,114,120117,ORL,AWAY,1,7:03,0,3,25,19,13
curryst01,Stephen Curry,2018,160,188,120117,ORL,AWAY,1,6:39,1,2,12,21,15
curryst01,Stephen Curry,2018,271,356,120117,ORL,AWAY,1,3:55,1,3,24,30,21
curryst01,Stephen Curry,2018,244,70,120117,ORL,AWAY,1,0:48,0,3,25,38,31
curryst01,Stephen Curry,2018,329,159,120117,ORL,AWAY,1,0:07,1,3,29,41,31
curryst01,Stephen Curry,2018,78,238,120117,ORL,AWAY,2,3:56,1,2,2,59,49
curryst01,Stephen Curry,2018,310,333,120117,ORL,AWAY,2,0:09,0,3,27,76,63
curryst01,Stephen Curry,2018,101,95,120117,ORL,AWAY,3,11:23,0,2,15,78,63
curryst01,Stephen Curry,2018,121,138,120117,ORL,AWAY,3,10:12,0,2,12,80,67
curryst01,Stephen Curry,2018,217,289,120117,ORL,AWAY,3,5:55,1,2,17,90,74
curryst01,Stephen Curry,2018,75,251,120117,ORL,AWAY,3,5:22,1,2,2,92,74
curryst01,Stephen Curry,2018,264,332,120117,ORL,AWAY,3,3:10,0,2,23,98,82
curryst01,Stephen Curry,2018,65,243,120117,ORL,AWAY,3,2:06,0,2,1,98,86
curryst01,Stephen Curry,2018,67,14,120117,ORL,AWAY,3,1:42,0,3,22,98,86
curryst01,Stephen Curry,2018,185,286,120117,ORL,AWAY,3,0:58,1,2,14,100,88
curryst01,Stephen Curry,2018,80,247,120117,ORL,AWAY,3,0:33,0,2,3,100,91
curryst01,Stephen Curry,2018,291,359,120117,ORL,AWAY,4,5:14,0,3,26,119,103
curryst01,Stephen Curry,2018,60,224,120317,MIA,AWAY,1,11:22,0,2,1,0,0
curryst01,Stephen Curry,2018,205,378,120317,MIA,AWAY,1,9:54,1,2,20,2,6
curryst01,Stephen Curry,2018,247,66,120317,MIA,AWAY,1,5:59,1,3,26,17,16
curryst01,Stephen Curry,2018,71,246,120317,MIA,AWAY,1,3:56,1,2,2,22,23
curryst01,Stephen Curry,2018,307,249,120317,MIA,AWAY,1,3:31,0,3,25,23,26
curryst01,Stephen Curry,2018,58,9,120317,MIA,AWAY,1,1:18,1,3,23,28,33
curryst01,Stephen Curry,2018,302,113,120317,MIA,AWAY,1,0:28,1,3,28,31,36
curryst01,Stephen Curry,2018,112,12,120317,MIA,AWAY,2,5:51,0,3,23,47,47
curryst01,Stephen Curry,2018,73,445,120317,MIA,AWAY,2,2:19,1,2,20,58,58
curryst01,Stephen Curry,2018,56,233,120317,MIA,AWAY,2,0:11,1,2,0,62,60
curryst01,Stephen Curry,2018,198,37,120317,MIA,AWAY,3,11:05,1,3,25,67,60
curryst01,Stephen Curry,2018,64,240,120317,MIA,AWAY,3,10:32,1,2,1,69,60
curryst01,Stephen Curry,2018,203,39,120317,MIA,AWAY,3,9:40,1,3,25,74,62
curryst01,Stephen Curry,2018,50,235,120317,MIA,AWAY,3,7:20,1,2,0,80,63
curryst01,Stephen Curry,2018,282,379,120317,MIA,AWAY,3,6:00,0,3,27,82,66
curryst01,Stephen Curry,2018,249,406,120317,MIA,AWAY,3,2:11,0,3,25,91,71
curryst01,Stephen Curry,2018,186,461,120417,NOP,AWAY,1,10:12,1,3,25,3,8
curryst01,Stephen Curry,2018,124,18,120417,NOP,AWAY,1,8:33,0,3,23,5,8
curryst01,Stephen Curry,2018,177,457,120417,NOP,AWAY,1,3:32,0,3,25,17,25
curryst01,Stephen Curry,2018,316,316,120417,NOP,AWAY,1,2:15,0,3,27,20,27
curryst01,Stephen Curry,2018,55,26,120417,NOP,AWAY,1,0:28,1,2,21,22,33
curryst01,Stephen Curry,2018,237,430,120417,NOP,AWAY,2,5:58,0,3,26,43,44
curryst01,Stephen Curry,2018,61,247,120417,NOP,AWAY,2,5:04,1,2,1,45,47
curryst01,Stephen Curry,2018,58,221,120417,NOP,AWAY,2,3:22,0,2,2,47,54
curryst01,Stephen Curry,2018,269,306,120417,NOP,AWAY,2,1:30,0,2,22,47,64
curryst01,Stephen Curry,2018,129,197,120417,NOP,AWAY,3,7:28,0,2,8,64,71
curryst01,Stephen Curry,2018,306,146,120417,NOP,AWAY,3,6:50,1,3,27,67,73
curryst01,Stephen Curry,2018,275,103,120417,NOP,AWAY,3,5:56,1,3,26,70,75
curryst01,Stephen Curry,2018,124,229,120417,NOP,AWAY,3,4:33,0,2,7,75,78
curryst01,Stephen Curry,2018,296,329,120417,NOP,AWAY,3,4:12,0,3,26,76,78
curryst01,Stephen Curry,2018,28,4,120417,NOP,AWAY,3,1:50,1,3,23,83,91
curryst01,Stephen Curry,2018,281,367,120417,NOP,AWAY,3,1:11,0,3,26,83,91
curryst01,Stephen Curry,2018,57,224,120417,NOP,AWAY,3,0:56,1,2,1,85,91
curryst01,Stephen Curry,2018,247,58,120417,NOP,AWAY,3,0:44,1,3,26,88,91
curryst01,Stephen Curry,2018,82,264,120417,NOP,AWAY,4,4:51,1,2,4,104,105
curryst01,Stephen Curry,2018,71,226,123017,MEM,HOME,1,10:27,1,2,2,7,0
curryst01,Stephen Curry,2018,313,258,123017,MEM,HOME,1,9:52,1,3,26,10,0
curryst01,Stephen Curry,2018,313,108,123017,MEM,HOME,1,6:18,0,3,29,21,17
curryst01,Stephen Curry,2018,68,239,123017,MEM,HOME,1,5:28,1,2,1,26,21
curryst01,Stephen Curry,2018,291,368,123017,MEM,HOME,2,6:12,1,3,27,57,53
curryst01,Stephen Curry,2018,308,316,123017,MEM,HOME,2,4:21,1,3,26,64,57
curryst01,Stephen Curry,2018,191,454,123017,MEM,HOME,2,3:31,0,3,25,66,59
curryst01,Stephen Curry,2018,96,8,123017,MEM,HOME,2,2:37,1,3,23,71,59
curryst01,Stephen Curry,2018,238,55,123017,MEM,HOME,2,2:09,1,3,26,74,61
curryst01,Stephen Curry,2018,198,347,123017,MEM,HOME,3,11:24,1,2,18,80,67
curryst01,Stephen Curry,2018,305,324,123017,MEM,HOME,3,10:28,1,3,26,85,72
curryst01,Stephen Curry,2018,239,431,123017,MEM,HOME,3,9:06,1,3,26,88,77
curryst01,Stephen Curry,2018,65,248,123017,MEM,HOME,3,6:24,0,2,1,92,84
curryst01,Stephen Curry,2018,112,470,123017,MEM,HOME,3,5:15,1,3,23,97,87
curryst01,Stephen Curry,2018,37,12,123017,MEM,HOME,3,4:08,1,3,22,103,87
curryst01,Stephen Curry,2018,306,354,123017,MEM,HOME,3,3:46,0,3,28,103,87
curryst01,Stephen Curry,2018,293,318,123017,MEM,HOME,4,2:50,1,3,25,137,119
curryst01,Stephen Curry,2018,102,18,10318,DAL,AWAY,1,8:43,0,3,22,8,8
curryst01,Stephen Curry,2018,335,330,10318,DAL,AWAY,1,8:18,1,3,29,11,8
curryst01,Stephen Curry,2018,254,90,10318,DAL,AWAY,1,7:50,0,3,25,11,11
curryst01,Stephen Curry,2018,102,359,10318,DAL,AWAY,1,5:11,1,2,12,15,14
curryst01,Stephen Curry,2018,75,154,10318,DAL,AWAY,1,3:11,1,2,8,23,17
curryst01,Stephen Curry,2018,307,234,10318,DAL,AWAY,1,2:53,1,3,25,26,18
curryst01,Stephen Curry,2018,72,182,10318,DAL,AWAY,1,0:48,0,2,6,32,26
curryst01,Stephen Curry,2018,205,55,10318,DAL,AWAY,1,0:03,1,3,24,35,26
curryst01,Stephen Curry,2018,51,231,10318,DAL,AWAY,2,3:33,1,2,0,57,54
curryst01,Stephen Curry,2018,279,161,10318,DAL,AWAY,2,0:40,1,3,24,67,58
curryst01,Stephen Curry,2018,102,20,10318,DAL,AWAY,2,0:20,0,3,22,67,61
curryst01,Stephen Curry,2018,205,33,10318,DAL,AWAY,3,10:55,0,3,25,70,63
curryst01,Stephen Curry,2018,306,144,10318,DAL,AWAY,3,4:48,1,3,27,81,77
curryst01,Stephen Curry,2018,297,340,10318,DAL,AWAY,3,3:27,0,3,26,83,84
curryst01,Stephen Curry,2018,55,6,10318,DAL,AWAY,4,7:04,0,3,23,104,99
curryst01,Stephen Curry,2018,60,248,10318,DAL,AWAY,4,3:18,1,2,1,118,107
curryst01,Stephen Curry,2018,51,253,10318,DAL,AWAY,4,2:46,1,2,1,120,110
curryst01,Stephen Curry,2018,281,87,10318,DAL,AWAY,4,1:03,0,3,27,120,118
curryst01,Stephen Curry,2018,324,243,10318,DAL,AWAY,4,0:03,1,3,27,125,122
curryst01,Stephen Curry,2018,71,468,10418,HOU,AWAY,1,11:00,0,3,22,2,0
curryst01,Stephen Curry,2018,184,35,10418,HOU,AWAY,1,8:50,1,3,24,10,6
curryst01,Stephen Curry,2018,218,105,10418,HOU,AWAY,1,6:53,0,2,21,16,12
curryst01,Stephen Curry,2018,58,227,10418,HOU,AWAY,1,5:54,1,2,1,18,15
curryst01,Stephen Curry,2018,213,359,10418,HOU,AWAY,1,1:50,1,2,20,26,29
curryst01,Stephen Curry,2018,293,199,10418,HOU,AWAY,2,5:16,1,3,24,49,48
curryst01,Stephen Curry,2018,233,425,10418,HOU,AWAY,2,4:41,0,3,26,49,48
curryst01,Stephen Curry,2018,72,242,10418,HOU,AWAY,2,2:37,0,2,2,52,56
curryst01,Stephen Curry,2018,70,221,10418,HOU,AWAY,3,11:04,1,2,2,64,65
curryst01,Stephen Curry,2018,66,474,10418,HOU,AWAY,3,6:47,0,3,23,70,71
curryst01,Stephen Curry,2018,65,255,10418,HOU,AWAY,3,6:29,1,2,2,72,71
curryst01,Stephen Curry,2018,126,267,10418,HOU,AWAY,3,3:15,0,2,8,79,79
curryst01,Stephen Curry,2018,210,438,10418,HOU,AWAY,3,2:52,0,3,25,79,83
curryst01,Stephen Curry,2018,65,231,10418,HOU,AWAY,3,2:01,1,2,1,83,85
curryst01,Stephen Curry,2018,247,397,10418,HOU,AWAY,3,0:02,1,3,25,93,90
curryst01,Stephen Curry,2018,301,356,10418,HOU,AWAY,4,4:58,0,3,27,113,105
curryst01,Stephen Curry,2018,286,364,10418,HOU,AWAY,4,2:40,1,3,26,118,108
curryst01,Stephen Curry,2018,226,43,10418,HOU,AWAY,4,2:23,0,3,26,119,108
curryst01,Stephen Curry,2018,56,239,10418,HOU,AWAY,4,1:47,0,2,0,120,108
curryst01,Stephen Curry,2018,71,233,10418,HOU,AWAY,4,0:41,1,2,2,124,111
curryst01,Stephen Curry,2018,28,12,10618,LAC,AWAY,1,7:23,0,3,22,6,6
curryst01,Stephen Curry,2018,278,91,10618,LAC,AWAY,1,6:55,1,3,27,9,8
curryst01,Stephen Curry,2018,298,293,10618,LAC,AWAY,1,5:38,1,3,25,14,9
curryst01,Stephen Curry,2018,319,248,10618,LAC,AWAY,1,4:16,1,3,26,23,16
curryst01,Stephen Curry,2018,285,114,10618,LAC,AWAY,1,3:35,0,3,26,23,16
curryst01,Stephen Curry,2018,106,5,10618,LAC,AWAY,1,3:29,1,3,24,26,16
curryst01,Stephen Curry,2018,303,273,10618,LAC,AWAY,1,0:01,0,3,25,31,28
curryst01,Stephen Curry,2018,196,238,10618,LAC,AWAY,2,5:00,0,2,14,47,45
curryst01,Stephen Curry,2018,57,243,10618,LAC,AWAY,2,4:37,1,2,0,49,45
curryst01,Stephen Curry,2018,276,109,10618,LAC,AWAY,2,3:23,0,3,26,50,50
curryst01,Stephen Curry,2018,304,183,10618,LAC,AWAY,2,2:14,1,3,26,55,51
curryst01,Stephen Curry,2018,291,104,10618,LAC,AWAY,2,1:27,0,3,27,55,51
curryst01,Stephen Curry,2018,54,222,10618,LAC,AWAY,2,0:33,1,2,1,62,53
curryst01,Stephen Curry,2018,71,234,10618,LAC,AWAY,2,0:05,1,2,2,64,53
curryst01,Stephen Curry,2018,266,94,10618,LAC,AWAY,3,8:41,1,3,26,73,59
curryst01,Stephen Curry,2018,322,262,10618,LAC,AWAY,3,4:58,1,3,27,84,67
curryst01,Stephen Curry,2018,276,93,10618,LAC,AWAY,3,4:14,1,3,26,88,71
curryst01,Stephen Curry,2018,326,269,10618,LAC,AWAY,3,3:04,0,3,27,93,71
curryst01,Stephen Curry,2018,305,273,10618,LAC,AWAY,3,1:16,0,3,25,101,73
curryst01,Stephen Curry,2018,65,254,10618,LAC,AWAY,3,1:06,0,2,2,101,73
curryst01,Stephen Curry,2018,275,124,10618,LAC,AWAY,3,0:28,0,3,25,103,73
curryst01,Stephen Curry,2018,309,151,10818,DEN,HOME,1,8:14,0,3,27,14,12
curryst01,Stephen Curry,2018,262,394,10818,DEN,HOME,1,7:19,1,3,26,22,14
curryst01,Stephen Curry,2018,58,12,10818,DEN,HOME,1,6:17,0,3,22,24,16
curryst01,Stephen Curry,2018,288,145,10818,DEN,HOME,1,5:43,0,3,25,24,16
curryst01,Stephen Curry,2018,63,220,10818,DEN,HOME,1,5:08,0,2,2,24,18
curryst01,Stephen Curry,2018,70,250,10818,DEN,HOME,1,2:41,0,2,2,29,21
curryst01,Stephen Curry,2018,62,250,10818,DEN,HOME,1,1:22,1,2,1,33,26
curryst01,Stephen Curry,2018,147,466,10818,DEN,HOME,2,3:31,1,3,24,56,46
curryst01,Stephen Curry,2018,60,251,10818,DEN,HOME,2,1:23,1,2,1,63,53
curryst01,Stephen Curry,2018,230,439,10818,DEN,HOME,2,0:02,0,3,26,64,57
curryst01,Stephen Curry,2018,272,357,10818,DEN,HOME,3,9:54,1,3,25,67,61
curryst01,Stephen Curry,2018,131,362,10818,DEN,HOME,3,5:20,0,2,14,73,71
curryst01,Stephen Curry,2018,177,376,10818,DEN,HOME,3,4:47,1,2,18,75,71
curryst01,Stephen Curry,2018,289,368,10818,DEN,HOME,3,2:32,1,3,27,83,75
curryst01,Stephen Curry,2018,271,96,10818,DEN,HOME,3,0:56,1,3,26,91,77
curryst01,Stephen Curry,2018,253,409,10818,DEN,HOME,4,4:21,0,3,26,114,102
curryst01,Stephen Curry,2018,192,366,10818,DEN,HOME,4,3:50,1,2,18,116,105
curryst01,Stephen Curry,2018,269,366,11318,TOR,AWAY,1,9:46,0,3,25,7,9
curryst01,Stephen Curry,2018,127,113,11318,TOR,AWAY,1,3:58,1,2,14,30,24
curryst01,Stephen Curry,2018,280,339,11318,TOR,AWAY,1,3:28,0,3,25,30,26
curryst01,Stephen Curry,2018,259,385,11318,TOR,AWAY,2,3:52,0,3,25,69,50
curryst01,Stephen Curry,2018,181,252,11318,TOR,AWAY,2,0:11,1,2,13,81,54
curryst01,Stephen Curry,2018,183,31,11318,TOR,AWAY,3,10:51,0,3,24,81,58
curryst01,Stephen Curry,2018,209,210,11318,TOR,AWAY,3,10:02,1,2,16,85,58
curryst01,Stephen Curry,2018,239,76,11318,TOR,AWAY,3,6:09,1,3,25,92,72
curryst01,Stephen Curry,2018,39,10,11318,TOR,AWAY,3,4:14,0,3,23,92,78
curryst01,Stephen Curry,2018,70,232,11318,TOR,AWAY,4,5:11,1,2,2,115,111
curryst01,Stephen Curry,2018,298,246,11318,TOR,AWAY,4,3:35,1,3,24,119,115
curryst01,Stephen Curry,2018,188,178,11318,TOR,AWAY,4,1:17,0,2,15,123,120
curryst01,Stephen Curry,2018,63,248,11518,CLE,AWAY,1,8:21,1,2,1,9,10
curryst01,Stephen Curry,2018,300,307,11518,CLE,AWAY,1,1:21,0,3,25,31,34
curryst01,Stephen Curry,2018,308,263,11518,CLE,AWAY,2,5:47,1,3,25,46,48
curryst01,Stephen Curry,2018,59,246,11518,CLE,AWAY,2,5:20,1,2,1,48,50
curryst01,Stephen Curry,2018,143,475,11518,CLE,AWAY,2,2:50,0,3,25,51,56
curryst01,Stephen Curry,2018,71,256,11518,CLE,AWAY,2,1:14,1,2,2,55,60
curryst01,Stephen Curry,2018,68,232,11518,CLE,AWAY,3,10:48,1,2,1,62,64
curryst01,Stephen Curry,2018,286,110,11518,CLE,AWAY,3,9:56,1,3,26,65,66
curryst01,Stephen Curry,2018,188,16,11518,CLE,AWAY,3,7:51,1,3,26,71,72
curryst01,Stephen Curry,2018,375,315,11518,CLE,AWAY,3,5:05,1,3,33,82,81
curryst01,Stephen Curry,2018,70,206,11518,CLE,AWAY,3,3:08,0,2,3,85,83
curryst01,Stephen Curry,2018,306,112,11518,CLE,AWAY,3,0:53,0,3,28,91,87
curryst01,Stephen Curry,2018,293,23,11518,CLE,AWAY,4,4:48,0,3,32,107,97
curryst01,Stephen Curry,2018,66,248,11518,CLE,AWAY,4,4:02,0,2,1,108,99
curryst01,Stephen Curry,2018,63,231,11518,CLE,AWAY,4,2:37,0,2,1,113,102
curryst01,Stephen Curry,2018,260,380,11718,CHI,AWAY,1,10:22,1,3,25,8,4
curryst01,Stephen Curry,2018,207,246,11718,CHI,AWAY,1,9:46,1,2,15,10,4
curryst01,Stephen Curry,2018,72,282,11718,CHI,AWAY,1,9:16,0,2,4,10,4
curryst01,Stephen Curry,2018,212,118,11718,CHI,AWAY,1,6:42,1,2,20,18,13
curryst01,Stephen Curry,2018,294,327,11718,CHI,AWAY,1,3:52,1,3,25,32,20
curryst01,Stephen Curry,2018,302,287,11718,CHI,AWAY,2,3:50,1,3,25,54,61
curryst01,Stephen Curry,2018,114,470,11718,CHI,AWAY,2,3:22,0,3,23,54,61
curryst01,Stephen Curry,2018,57,258,11718,CHI,AWAY,2,2:25,1,2,1,56,61
curryst01,Stephen Curry,2018,285,313,11718,CHI,AWAY,3,11:49,0,3,24,63,66
curryst01,Stephen Curry,2018,311,258,11718,CHI,AWAY,3,9:23,1,3,26,75,72
curryst01,Stephen Curry,2018,51,9,11718,CHI,AWAY,3,8:49,0,3,23,75,72
curryst01,Stephen Curry,2018,208,372,11718,CHI,AWAY,3,8:02,1,2,20,77,72
curryst01,Stephen Curry,2018,87,260,11718,CHI,AWAY,3,7:06,0,2,4,79,72
curryst01,Stephen Curry,2018,282,165,11718,CHI,AWAY,3,6:46,1,3,24,82,72
curryst01,Stephen Curry,2018,218,425,11718,CHI,AWAY,3,5:18,1,3,24,85,72
curryst01,Stephen Curry,2018,248,88,11718,CHI,AWAY,3,3:52,0,3,24,87,72
curryst01,Stephen Curry,2018,76,231,11718,CHI,AWAY,4,4:41,0,2,2,112,101
curryst01,Stephen Curry,2018,282,343,12018,HOU,AWAY,1,10:18,0,3,25,4,7
curryst01,Stephen Curry,2018,237,78,12018,HOU,AWAY,1,8:03,0,3,24,7,14
curryst01,Stephen Curry,2018,58,243,12018,HOU,AWAY,1,7:02,0,2,0,7,16
curryst01,Stephen Curry,2018,303,305,12018,HOU,AWAY,1,6:57,1,3,26,10,16
curryst01,Stephen Curry,2018,310,227,12018,HOU,AWAY,1,6:29,0,3,26,10,16
curryst01,Stephen Curry,2018,55,243,12018,HOU,AWAY,1,5:08,0,2,0,15,21
curryst01,Stephen Curry,2018,306,264,12018,HOU,AWAY,1,1:17,0,3,25,26,34
curryst01,Stephen Curry,2018,221,47,12018,HOU,AWAY,1,0:25,0,3,25,28,40
curryst01,Stephen Curry,2018,219,335,12018,HOU,AWAY,2,5:01,1,2,19,44,55
curryst01,Stephen Curry,2018,53,240,12018,HOU,AWAY,2,4:44,0,2,0,44,57
curryst01,Stephen Curry,2018,235,400,12018,HOU,AWAY,2,4:14,0,3,24,45,59
curryst01,Stephen Curry,2018,287,161,12018,HOU,AWAY,2,2:00,1,3,24,54,64
curryst01,Stephen Curry,2018,65,235,12018,HOU,AWAY,3,8:59,0,2,1,64,71
curryst01,Stephen Curry,2018,187,454,12018,HOU,AWAY,3,8:42,1,3,25,67,71
curryst01,Stephen Curry,2018,291,345,12018,HOU,AWAY,3,4:23,1,3,26,77,78
curryst01,Stephen Curry,2018,235,61,12018,HOU,AWAY,3,1:21,1,3,25,85,90
curryst01,Stephen Curry,2018,145,471,12018,HOU,AWAY,4,5:33,0,3,24,104,103
curryst01,Stephen Curry,2018,313,200,12018,HOU,AWAY,4,1:08,0,3,26,108,114
curryst01,Stephen Curry,2018,231,61,12018,HOU,AWAY,4,0:22,0,3,25,108,116
curryst01,Stephen Curry,2018,68,253,12318,NYK,HOME,1,11:06,0,2,2,0,2
curryst01,Stephen Curry,2018,313,221,12318,NYK,HOME,1,10:09,1,3,26,5,6
curryst01,Stephen Curry,2018,171,19,12318,NYK,HOME,1,8:36,0,3,25,5,10
curryst01,Stephen Curry,2018,62,467,12318,NYK,HOME,1,7:26,0,3,22,9,15
curryst01,Stephen Curry,2018,163,14,12318,NYK,HOME,1,5:15,0,3,25,13,21
curryst01,Stephen Curry,2018,256,90,12318,NYK,HOME,1,0:04,0,3,25,21,31
curryst01,Stephen Curry,2018,270,373,12318,NYK,HOME,2,4:42,0,3,25,40,43
curryst01,Stephen Curry,2018,123,231,12318,NYK,HOME,2,2:15,0,2,7,48,54
curryst01,Stephen Curry,2018,238,70,12318,NYK,HOME,2,1:22,1,3,25,53,60
curryst01,Stephen Curry,2018,70,222,12318,NYK,HOME,2,0:46,1,2,2,55,60
curryst01,Stephen Curry,2018,302,310,12318,NYK,HOME,3,11:50,0,3,26,58,60
curryst01,Stephen Curry,2018,209,162,12318,NYK,HOME,3,8:46,0,2,17,66,66
curryst01,Stephen Curry,2018,265,392,12318,NYK,HOME,3,8:08,1,3,26,72,69
curryst01,Stephen Curry,2018,266,104,12318,NYK,HOME,3,5:30,1,3,25,83,73
curryst01,Stephen Curry,2018,172,29,12318,NYK,HOME,3,4:24,1,3,24,87,75
curryst01,Stephen Curry,2018,238,415,12318,NYK,HOME,3,3:04,1,3,25,93,80
curryst01,Stephen Curry,2018,305,109,12318,NYK,HOME,3,0:43,0,3,28,95,83
curryst01,Stephen Curry,2018,314,242,12318,NYK,HOME,4,3:58,1,3,26,115,100
curryst01,Stephen Curry,2018,306,301,12318,NYK,HOME,4,2:18,1,3,26,121,103
curryst01,Stephen Curry,2018,207,162,12518,MIN,HOME,1,11:19,1,2,17,2,0
curryst01,Stephen Curry,2018,277,365,12518,MIN,HOME,1,9:38,0,3,25,4,4
curryst01,Stephen Curry,2018,65,243,12518,MIN,HOME,1,7:21,1,2,1,15,8
curryst01,Stephen Curry,2018,288,371,12518,MIN,HOME,1,1:04,1,3,27,35,27
curryst01,Stephen Curry,2018,266,71,12518,MIN,HOME,2,5:25,1,3,27,53,45
curryst01,Stephen Curry,2018,121,14,12518,MIN,HOME,2,4:04,1,3,23,59,50
curryst01,Stephen Curry,2018,294,96,12518,MIN,HOME,2,3:01,0,3,28,62,52
curryst01,Stephen Curry,2018,68,228,12518,MIN,HOME,2,0:53,1,2,2,72,58
curryst01,Stephen Curry,2018,249,322,12518,MIN,HOME,3,8:23,1,2,21,84,75
curryst01,Stephen Curry,2018,260,83,12518,MIN,HOME,3,5:43,0,3,26,93,82
curryst01,Stephen Curry,2018,251,399,12518,MIN,HOME,3,3:51,0,3,25,95,86
curryst01,Stephen Curry,2018,328,234,12518,MIN,HOME,3,2:11,1,3,27,104,90
curryst01,Stephen Curry,2018,197,350,12518,MIN,HOME,4,2:37,0,2,18,121,111
curryst01,Stephen Curry,2018,268,405,12518,MIN,HOME,4,1:38,1,3,27,124,111
curryst01,Stephen Curry,2018,154,286,12718,BOS,HOME,1,11:00,1,2,11,2,5
curryst01,Stephen Curry,2018,77,475,12718,BOS,HOME,1,10:11,1,3,23,7,8
curryst01,Stephen Curry,2018,212,44,12718,BOS,HOME,1,8:35,0,3,25,10,14
curryst01,Stephen Curry,2018,213,224,12718,BOS,HOME,1,6:30,1,2,16,14,20
curryst01,Stephen Curry,2018,80,246,12718,BOS,HOME,1,4:35,1,2,3,19,24
curryst01,Stephen Curry,2018,219,430,12718,BOS,HOME,1,4:07,1,3,25,22,26
curryst01,Stephen Curry,2018,259,381,12718,BOS,HOME,1,3:39,0,3,25,22,29
curryst01,Stephen Curry,2018,279,389,12718,BOS,HOME,1,1:34,0,3,27,26,34
curryst01,Stephen Curry,2018,214,44,12718,BOS,HOME,2,2:31,1,3,25,46,49
curryst01,Stephen Curry,2018,181,70,12718,BOS,HOME,3,11:39,1,2,21,52,54
curryst01,Stephen Curry,2018,61,245,12718,BOS,HOME,3,11:10,1,2,1,54,54
curryst01,Stephen Curry,2018,268,385,12718,BOS,HOME,3,10:42,1,3,26,57,57
curryst01,Stephen Curry,2018,184,72,12718,BOS,HOME,3,8:53,0,2,21,59,57
curryst01,Stephen Curry,2018,86,259,12718,BOS,HOME,3,7:06,0,2,4,61,60
curryst01,Stephen Curry,2018,67,249,12718,BOS,HOME,3,6:41,1,2,1,63,60
curryst01,Stephen Curry,2018,303,195,12718,BOS,HOME,3,4:20,1,3,25,70,63
curryst01,Stephen Curry,2018,277,371,12718,BOS,HOME,3,2:52,1,3,26,75,68
curryst01,Stephen Curry,2018,313,190,12718,BOS,HOME,3,2:12,1,3,26,78,68
curryst01,Stephen Curry,2018,178,239,12718,BOS,HOME,3,0:29,0,2,12,80,73
curryst01,Stephen Curry,2018,86,334,12718,BOS,HOME,4,5:32,1,2,10,92,89
curryst01,Stephen Curry,2018,252,386,12718,BOS,HOME,4,3:42,0,3,24,94,93
curryst01,Stephen Curry,2018,323,202,12718,BOS,HOME,4,1:45,1,3,27,98,95
curryst01,Stephen Curry,2018,62,235,12718,BOS,HOME,4,1:08,1,2,1,100,95
curryst01,Stephen Curry,2018,176,463,13018,UTA,AWAY,1,7:36,0,3,25,8,10
curryst01,Stephen Curry,2018,105,307,13018,UTA,AWAY,1,4:34,1,2,8,16,19
